facies_type,element_general_type,period,era,climate,sys_gs_category,stacked_thickness
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.04
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.06
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.03
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.06
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.05
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.02
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.13
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.06
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.1
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.03
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.04
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.14
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.01
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.07
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.03
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.04
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.03
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.13
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.1
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.09
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.04
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.02
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.03
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.02
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.07
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.1
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.01
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.02
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.1
M,channel,Carboniferous,Paleozoic,icehouse,sandy system,0.02
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.06
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.05
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.07
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.08
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.02
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.04
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.07
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.09
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.09
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.14
M,terminal deposit,Carboniferous,Paleozoic,icehouse,sandy system,0.2
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.01
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.02
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.02
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.02
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,1.13
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.09
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.06
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.06
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.02
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.07
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.06
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.07
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.02
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.03
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.06
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.07
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.05
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.04
M,channel,Jurassic,Mesozoic,greenhouse,gravelly-sand system,0.06
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.13
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.13
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,1.11
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.11
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.17
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.13
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.09
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.14
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.14
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.09
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.32
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.24
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,1.47
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.26
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.25
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.21
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.21
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.2
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.18
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.09
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.18
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.15
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.15
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.24
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.12
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.15
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.19
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.25
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.11
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.42
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.14
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.11
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.1
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.09
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.2
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.21
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.13
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.5
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.47
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.45
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.2
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,1.78
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,1.18
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.51
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.23
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.13
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.15
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.12
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.13
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.15
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.15
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.15
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.22
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.09
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.1
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,1.02
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.82
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.39
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.09
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.25
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.05
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.32
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.19
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.05
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.03
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.05
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.07
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.1
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.05
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.1
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.14
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.22
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.08
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.04
M,terminal deposit,Paleogene,Cenozoic,greenhouse,sandy system,0.06
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,1.1
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,1.22
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,1.62
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,channel,Cretaceous,Mesozoic,greenhouse,sandy system,0.33
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.18
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.12
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.08
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.01
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.05
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.15
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,1.31
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.37
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.14
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.31
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.39
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.53
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.14
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.07
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.17
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.09
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.04
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.18
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.1
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.19
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.06
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.02
M,terminal deposit,Cretaceous,Mesozoic,greenhouse,sandy system,0.03
