artificial_bed_id,code,bed_thickness,log_ID,element_ID,subset_ID,case_study_ID,system_ID,element_general_type,cs_age_from,cs_age_to,sys_age_from,sys_age_to,sand_fraction,sys_gs_category,age,epoch,period,era,start_ma,end_ma,climate
8756,SM-N-m,0.14,2079,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8757,S-N-m,0.21,2079,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8758,S-N-m,0.13,2079,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8762,SM-N-m,0.22,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8763,SM-F-m,0.36,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8764,SM-F-m,0.17,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8765,S-N-m,0.2,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8766,S-N-m,0.23,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8767,SM-N-m,0.32,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8768,SM-N-m,0.15,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8769,SM-N-m,0.18,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8770,SM-N-m,0.14,2080,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8774,SM-N-m,0.19,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8775,SM-N-m,0.15,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8776,SM-N-m,0.21,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8777,S-N-m,0.18,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8778,S-N-m,0.26,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8779,SM-N-m,0.34,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8780,SM-N-m,0.08,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8781,SM-N-m,0.19,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8782,SM-N-m,0.15,2081,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8786,S-N-m,0.16,2082,3472,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8791,S-N-l,0.16,2082,3474,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8793,S-N-m,0.16,2082,3474,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8794,S-N-l,0.23,2082,3476,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8798,S-N-m,0.45,2082,3477,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8799,S-N-m,0.54,2082,3477,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8800,S-N-m,0.35,2082,3477,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8814,S-F-m,0.34,2082,3481,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8815,S-F-m,0.42,2082,3481,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8816,S-F-m,0.53,2082,3481,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8817,S-F-m,0.38,2082,3481,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8825,S-N-m,0.35,2082,3487,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8826,S-N-m,0.42,2082,3487,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8827,S-N-m,0.48,2082,3487,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8828,S-N-m,0.57,2082,3487,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8844,S-N-m,0.79,2082,3492,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8845,S-N-m,0.69,2082,3492,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8846,S-N-m,0.4,2082,3492,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8849,S-N-l,0.37,2082,3493,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8855,S-N-m,0.61,2082,3496,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8856,S-F-x,0.61,2082,3496,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8857,S-N-m,0.51,2082,3496,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8858,S-N-l,0.34,2082,3497,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8862,S-N-l,0.31,2082,3499,1297,398,228,terminal deposit,87,87,87,87,0.9419584,gravelly-sand system,Darriwilian,Middle Ordovician,Ordovician,Paleozoic,467.3,458.4,greenhouse
8863,SM-N-x,0.022,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8864,S-N-l,0.004,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8865,S-F-l,0.121,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8866,S-F-l,0.153,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8868,S-N-l,0.019,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8870,S-F-x,0.145,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8871,S-N-m,0.043,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8872,S-N-x,0.049,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8873,SM-N-l,0.03,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8874,S-F-l,0.09,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8875,S-N-m,0.002,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8876,S-F-x,0.129,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8878,S-N-m,0.002,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8880,S-N-l,0.028,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8881,S-F-x,0.051,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8882,S-N-x,0.088,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8883,S-N-x,0.041,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8884,S-N-l,0.028,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8885,S-N-l,0.055,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8886,S-N-x,0.069,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8888,S-N-x,0.034,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8889,S-N-m,0.006,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8890,S-N-x,0.083,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8892,SM-N-l,0.025,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8894,S-F-x,0.13,2083,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8899,S-N-m,0.023,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8900,S-N-m,0.007,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8901,S-C-m,0.029,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8906,S-F-x,0.04,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8907,S-B-x,0.376,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8908,SM-C-l,0.033,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8910,S-N-l,0.038,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8911,S-N-x,0.1,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8912,S-N-m,0.012,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8913,S-N-m,0.013,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8914,S-N-l,0.018,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8917,S-N-l,0.265,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8919,S-B-x,0.11,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8920,S-N-m,0.07,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8921,S-N-m,0.065,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8924,S-N-m,0.018,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8925,S-N-m,0.006,2084,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8928,S-N-m,0.004,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8929,S-N-m,0.052,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8933,S-N-l,0.012,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8935,S-N-m,0.01,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8941,S-N-l,0.154,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8942,S-N-l,0.008,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8943,SM-C-l,0.038,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8944,S-N-x,0.11,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8945,S-N-l,0.029,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8946,S-N-m,0.014,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8947,SM-C-l,0.031,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8948,S-F-x,0.118,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8951,S-F-l,0.074,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8953,S-F-l,0.154,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8955,SM-N-l,0.014,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8956,S-N-m,0.006,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8957,S-N-m,0.005,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8958,S-N-m,0.013,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8960,SM-N-x,0.021,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8963,S-F-l,0.062,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8966,S-F-l,0.068,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8969,SM-N-l,0.008,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8976,SM-N-l,0.011,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8978,SM-N-x,0.025,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8979,S-N-x,0.063,2085,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8986,S-N-l,0.018,2086,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8987,SM-N-l,0.02,2086,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8991,SM-C-l,0.123,2086,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8993,S-N-m,0.024,2086,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
8996,S-N-l,0.013,2086,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
9005,SM-N-l,0.059,2086,3501,1298,399,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
9006,S-N-m,0.362,2087,3502,1299,400,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
9007,S-N-m,0.3,2087,3502,1299,400,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
9008,S-F-m,0.298,2087,3502,1299,400,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
9009,S-N-l,0.035,2087,3502,1299,400,1052,terminal deposit,81,81,136,136,0.9650669,sandy system,(Upper Ordovician),Upper Ordovician,Ordovician,Paleozoic,458.4,443.8,greenhouse
